,ip.src,pkt_count,pkt_length,tcp_perc,udp_perc,icmp_perc,ratio_comm,type,device_type
961,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
962,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
963,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
964,192.168.1.163,4,88.5,0,1,0,0.25,5,8
965,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
966,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
967,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
968,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
969,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
970,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
971,192.168.1.163,4,88.5,0,1,0,0.25,5,8
972,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
973,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
974,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
975,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
976,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
977,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
978,192.168.1.163,4,88.5,0,1,0,0.25,5,8
979,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
980,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
981,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
982,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
983,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
984,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
985,192.168.1.163,4,88.5,0,1,0,0.25,5,8
986,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
987,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
988,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
989,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
990,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
991,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
992,192.168.1.163,4,88.5,0,1,0,0.25,5,8
993,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
994,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
995,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
996,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
997,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
998,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
999,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1000,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1001,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1002,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1003,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1004,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1005,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1006,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1007,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1008,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1009,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1010,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1011,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1012,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1013,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1014,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1015,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1016,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1017,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1018,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1019,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1020,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1021,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1022,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1023,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1024,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1025,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1026,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1027,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1028,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1029,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1030,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1031,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1032,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1033,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1034,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1035,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1036,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1037,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1038,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1039,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1040,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1041,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1042,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1043,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1044,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1045,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1046,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1047,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1048,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1049,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1050,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1051,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1052,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1053,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1054,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1055,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1056,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1057,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1058,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1059,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1060,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1061,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1062,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1063,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1064,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1065,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1066,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1067,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1068,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1069,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1070,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1071,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1072,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1073,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1074,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1075,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1076,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1077,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1078,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1079,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1080,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1081,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1082,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1083,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1084,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1085,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1086,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1087,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1088,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1089,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1090,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1091,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1092,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1093,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1094,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1095,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1096,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1097,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1098,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1099,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1100,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1101,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1102,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1103,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1104,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1105,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1106,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1107,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1108,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1109,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1110,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1111,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1112,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1113,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1114,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1115,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1116,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1117,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1118,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1119,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1120,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1121,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1122,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1123,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1124,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1125,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1126,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1127,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1128,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1129,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1130,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1131,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1132,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1133,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1134,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1135,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1136,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1137,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1138,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1139,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1140,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1141,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1142,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1143,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1144,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1145,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1146,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1147,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1148,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1149,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1150,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1151,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1152,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1153,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1154,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1155,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1156,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1157,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1158,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1159,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1160,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1161,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1162,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1163,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1164,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1165,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1166,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1167,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1168,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1169,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1170,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1171,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1172,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1173,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1174,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1175,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1176,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1177,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1178,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1179,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1180,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1181,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1182,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1183,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1184,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1185,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1186,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1187,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1188,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1189,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1190,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1191,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1192,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1193,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1194,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1195,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1196,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1197,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1198,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1199,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1200,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1201,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1202,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1203,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1204,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1205,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1206,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1207,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1208,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1209,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1210,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1211,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1212,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1213,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1214,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1215,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1216,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1217,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1218,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1219,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1220,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1221,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1222,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1223,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1224,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1225,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1226,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1227,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1228,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1229,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1230,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1231,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1232,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1233,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1234,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1235,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1236,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1237,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1238,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1239,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1240,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1241,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1242,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1243,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1244,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1245,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1246,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1247,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1248,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1249,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1250,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1251,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1252,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1253,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1254,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1255,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1256,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1257,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1258,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1259,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1260,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1261,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1262,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1263,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1264,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1265,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1266,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1267,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1268,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1269,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1270,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1271,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1272,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1273,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1274,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
